Security Id,Cusip,Isin,Long Name,Fitch Rating,Moody Rating,SNP Rating,Index,Sub Industry,Sector,Ex Dividend Date,Record Date,Issue Country,Asset Classification,Short Name,Ticker,Ric ,BBId,Quantity,Price,Asset Type,Asset SubType,Trade Type,Book,Fund,Buy_Sell_Ind,Counterparty,SourceSystem,SourceSystemTradeId,All in Rate,Spread,Reference Rate,Haircut, Notional ,Collateral Value,Cash Value,Start Date,Trade Date,Maturity Date,Settlement Date,End Date,Term Date,Collateral Type,Currency,Trade SubType,HQLA
AMAT,AMAT,AMAT,APPLIED MATERIALS INC,,,,RTY,Semiconductor Equipment,Information Technology,,,US,GC,APPLIED MATERIALS INC,AMAT,AMAT,AMAT,1007130,47.03,Equity,Common Stock,SBL,JKL,JKL,Loan,HOOPP,EQUILEND,10056,3.73,0.95,LIBOR1M,8,47365323.9,47365323.9,47365323.9,20200227,20200227,20200323,20200219,20200208,20200215,Cash,USD,Term,2B
AMCX,AMCX,AMCX,AMC NETWORKS INC-A,,,,RTY,Television,Communication Services,,,US,GC,AMC NETWORKS INC-A,AMCX,AMCX,AMCX,73585,50.23,Equity,Common Stock,SBL,GHI,GHI,Borrow,CALPERS,LOANET,586,3.86,0.334,LIBOR1M,7,"3,696,174.55",3696174.55,3696174.55,20200227,20200227,20200320,20200219,20200120,20200120,Cash,USD,Term,2B
AME,AME,AME,AMETEK INC,,,,RTY,Electric Products-Misc,Industrials,,,US,HTB,AMETEK INC,AME,AME,AME,90201,85.77,Equity,Common Stock,Repo,CDE,CDE,Repo,CALSTERS,ION,268,2.96,0.613,FEDOPN,4,7736539.77,7736539.77,7736539.77,20200227,20200227,20200320,20200219,20200120,20200120,Cash,USD,Term,2B
AME,AME,AME,AMETEK INC,,,,RTY,Electric Products-Misc,Industrials,,,US,HTB,AMETEK INC,AME,AME,AME,2257,85.77,Equity,Common Stock,,CDE,CDE,,CALSTERS,ION,268,,,,,193582.89,193582.89,193582.89,,,,,,,,USD,,2B
AME,AME,AME,AMETEK INC,,,,RTY,Electric Products-Misc,Industrials,,,US,HTB,AMETEK INC,AME,AME,AME,2257,85.77,Equity,Common Stock,Repo,CDE,CDE,Repo,CALSTERS,ION,268,2.96,0.613,FEDOPN,4,193582.89,193582.89,193582.89,20200227,20200227,20200320,20200219,20200120,20200120,Cash,USD,Term,2B
AMG,AMG,AMG,AFFILIATED MANAGERS GROUP,,,,RTY,Invest Mgmnt/Advis Serv,Financials,,,US,GC,AFFILIATED MANAGERS GROUP,AMG,AMG,AMG,12487,76.51,Equity,Common Stock,Repo,IJK,IJK,Reverse,TD,EQUILEND,994,2.44,0.091,LIBOR3M,0,955380.37,955380.37,955380.37,20200227,20200227,20200523,20200219,20200508,20200515,Cash,USD,Term,
AMG,AMG,AMG,AFFILIATED MANAGERS GROUP,,,,RTY,Invest Mgmnt/Advis Serv,Financials,,,US,GC,AFFILIATED MANAGERS GROUP,AMG,AMG,AMG,59136,76.51,Equity,Common Stock,Repo,IJK,IJK,Reverse,TD,EQUILEND,994,2.44,0.091,LIBOR3M,0,4524495.36,4524495.36,4524495.36,20200227,20200227,20200523,20200219,20200508,20200515,Cash,USD,Term,
AMGN,AMGN,AMGN,AMGEN INC,,,,RTY,Medical-Biomedical/Gene,Health Care,,,US,Special,AMGEN INC,AMGN,AMGN,AMGN,40802,203.42,Equity,Common Stock,SBL,JKL,JKL,Loan,NATIXIS,EQUILEND,55,3.51,0.059,LIBOR3M,5,8299942.84,8299942.84,8299942.84,20200227,20200227,20200523,20200219,20200508,20200515,Non-Cash,USD,Term,2B
AMGN,AMGN,AMGN,AMGEN INC,,,,RTY,Medical-Biomedical/Gene,Health Care,,,US,Special,AMGEN INC,AMGN,AMGN,AMGN,40802,203.42,Equity,Common Stock,,JKL,JKL,,NATIXIS,EQUILEND,55,,,,,8299942.84,8299942.84,8299942.84,,,,,,,,USD,,2B
AMGN,AMGN,AMGN,AMGEN INC,,,,RTY,Medical-Biomedical/Gene,Health Care,,,US,Special,AMGEN INC,AMGN,AMGN,AMGN,40802,203.42,Equity,Common Stock,SBL,JKL,JKL,Loan,NATIXIS,EQUILEND,10057,3.51,0.059,LIBOR3M,5,8299942.84,8299942.84,8299942.84,20200227,20200227,20200523,20200219,20200508,20200515,Non-Cash,USD,Term,2B
AMGN,AMGN,AMGN,AMGEN INC,,,,RTY,Medical-Biomedical/Gene,Health Care,,,US,Special,AMGEN INC,AMGN,AMGN,AMGN,1040802,203.42,Equity,Common Stock,SBL,JKL,JKL,Loan,NATIXIS,EQUILEND,10057,3.51,0.059,LIBOR3M,5,211719942.8,211719942.8,211719942.8,20200227,20200227,20200523,20200219,20200508,20200515,Non-Cash,USD,Term,2B
AMH,AMH,AMH,AMERICAN HOMES 4 RENT- A,,,,RTY,REITS-Apartments,Real Estate,,,US,GC,AMERICAN HOMES 4 RENT- A,AMH,AMH,AMH,42036,25.65,Equity,Common Stock,SBL,IJK,IJK,Borrow,HOOPP,ION,694,2.86,0.706,LIBOR3M,2,"1,078,223.40",1078223.4,1078223.4,20200227,20200227,20200327,20200219,20200208,20200215,Cash,USD,Term,2B
AMT,AMT,AMT,AMERICAN TOWER CORP,,,,RTY,REITS-Diversified,Real Estate,,,US,GC,AMERICAN TOWER CORP,AMT,AMT,AMT,84951,228.51,Equity,Common Stock,,EFG,EFG,,HOOPP,EQUILEND,49,,,,,19412153.01,19412153.01,19412153.01,,,,,,,,USD,,2B
AMT,AMT,AMT,AMERICAN TOWER CORP,,,,RTY,REITS-Diversified,Real Estate,,,US,GC,AMERICAN TOWER CORP,AMT,AMT,AMT,84951,228.51,Equity,Common Stock,Repo,EFG,EFG,Repo,HOOPP,EQUILEND,49,2,0.033,FEDOPN,6,19412153.01,19412153.01,19412153.01,20200227,20200128,20200320,20200219,20200110,20200115,Cash,USD,Term,2B
AMZN,AMZN,AMZN,AMAZON.COM INC,,,,RTY,E-Commerce/Products,Consumer Discretionary,,,US,GC,AMAZON.COM INC,AMZN,AMZN,AMZN,77512,1805.6,Equity,Common Stock,,ABC,ABC,,,EQUILEND,311,0,0,,0,139955667.2,139955667.2,139955667.2,,,,,,,,USD,,2B
AN,AN,AN,AUTONATION INC,,,,RTY,Retail-Automobile,Consumer Discretionary,,,US,GC,AUTONATION INC,AN,AN,AN,87844,47.54,Equity,Common Stock,Repo,HIJ,HIJ,Reverse,CALPERS,LOANET,475,2.47,0.271,LIBOR3M,5,4176103.76,4176103.76,4176103.76,20200227,20200128,20200320,20200219,20200110,20200115,Non-Cash,USD,Term,2B
AN,AN,AN,AUTONATION INC,,,,RTY,Retail-Automobile,Consumer Discretionary,,,US,GC,AUTONATION INC,AN,AN,AN,50273,47.54,Equity,Common Stock,Repo,HIJ,HIJ,Reverse,CALPERS,LOANET,475,2.47,0.271,LIBOR3M,5,2389978.42,2389978.42,2389978.42,20200227,20200128,20200320,20200219,20200110,20200115,Non-Cash,USD,Term,2B
ANAT,ANAT,ANAT,AMERICAN NATIONAL INSURANCE,,,,RTY,Property/Casualty Ins,Financials,,,US,GC,AMERICAN NATIONAL INSURANCE,ANAT,ANAT,ANAT,8345,115.49,Equity,Common Stock,,ABC,ABC,Sell,CALPERS,LOANET,869,0,0,,0,963764.05,963764.05,963764.05,20200227,20200227,,20200219,20200110,20200115,Cash,USD,Term,2B
ANET,ANET,ANET,ARISTA NETWORKS INC,,,,RTY,Networking Products,Information Technology,,,US,GC,ARISTA NETWORKS INC,ANET,ANET,ANET,34357,227.28,Equity,Common Stock,SBL,EFG,EFG,Borrow,CPPIB,EQUILEND,72,2.41,0.683,LIBOR3M,6,"7,808,658.96",7808658.96,7808658.96,20200227,20200128,20200320,20200219,20200110,20200115,Cash,USD,Term,2B
ANSS,ANSS,ANSS,ANSYS INC,,,,RTY,Computer Aided Design,Information Technology,,,US,GC,ANSYS INC,ANSS,ANSS,ANSS,37551,217.1,Equity,Common Stock,SBL,GHI,GHI,Borrow,BOFA,ION,377,2.94,0.831,FEDOPN,8,"8,152,322.10",8152322.1,8152322.1,20200227,20200227,20200317,20200219,20200208,20200215,Cash,USD,Term,2B
ANTM,ANTM,ANTM,ANTHEM INC,,,,RTY,Medical-HMO,Health Care,,,US,Special,ANTHEM INC,ANTM,ANTM,ANTM,54597,261.06,Equity,Common Stock,Repo,JKL,JKL,Repo,BOFA,EQUILEND,246,2.33,0.347,LIBOR3M,1,14253092.82,14253092.82,14253092.82,20200227,20200227,20200529,20200219,20200508,20200515,Cash,USD,Term,2B
ANTM,ANTM,ANTM,ANTHEM INC,,,,RTY,Medical-HMO,Health Care,,,US,Special,ANTHEM INC,ANTM,ANTM,ANTM,54597,261.06,Equity,Common Stock,,JKL,JKL,,BOFA,EQUILEND,246,,,,,14253092.82,14253092.82,14253092.82,,,,,,,,USD,,2B
AON,AON,AON,AON PLC,,,,RTY,Insurance Brokers,Financials,,,US,GC,AON PLC,AON,AON,AON,75146,194.12,Equity,Common Stock,Index ,EFG,EFG,Borrow,GIC,ION,356,2.28,0.028,LIBOR1M,0,"14,587,341.52",14587341.52,14587341.52,20200227,20200227,20200529,20200219,20200120,20200120,Cash,USD,Term,2B
AON,AON,AON,AON PLC,,,,RTY,Insurance Brokers,Financials,,,US,GC,AON PLC,AON,AON,AON,30307,194.12,Equity,Common Stock,,EFG,EFG,,,ION,356,0,0,,0,5883194.84,5883194.84,5883194.84,,,,,,,,USD,,2B
APA,APA,APA,APACHE CORP,,,,RTY,Oil Comp-Explor&Prodtn,Energy,,,US,GC,APACHE CORP,APA,APA,APA,17017,21.46,Equity,Common Stock,SBL,DEF,DEF,Borrow,NATIXIS,LOANET,431,3.86,0.906,FEDOPN,6,"365,184.82",365184.82,365184.82,20200227,20200227,20200320,20200219,20200120,20200120,Cash,USD,Term,2B
APA,APA,APA,APACHE CORP,,,,RTY,Oil Comp-Explor&Prodtn,Energy,,,US,GC,APACHE CORP,APA,APA,APA,38575,21.46,Equity,Common Stock,SBL,DEF,DEF,Borrow,NATIXIS,LOANET,431,3.86,0.906,FEDOPN,6,"827,819.50",827819.5,827819.5,20200227,20200227,20200320,20200219,20200120,20200120,Cash,USD,Term,2B
APD,,,AIR PRODUCTS & CHEMICALS INC,,,,RTY,Industrial Gases,Materials,,,US,GC,AIR PRODUCTS & CHEMICALS INC,,,,34876,225.28,Equity,Common Stock,,FGH,FGH,,,ION,139,0,0,,0,7856865.28,7856865.28,7856865.28,,,,,,,,USD,,2B
APH,APH,APH,AMPHENOL CORP-CL A,,,,RTY,Electronic Connectors,Information Technology,,,US,GC,AMPHENOL CORP-CL A,APH,APH,APH,76487,87.85,Equity,Common Stock,SBL,CDE,CDE,Loan,BOFA,LOANET,203,3.07,0.803,LIBOR1M,6,6719382.95,6719382.95,6719382.95,20200227,20200227,20200330,20200219,20200110,20200115,Non-Cash,USD,Term,2B
APH,APH,APH,AMPHENOL CORP-CL A,,,,RTY,Electronic Connectors,Information Technology,,,US,GC,AMPHENOL CORP-CL A,APH,APH,APH,47207,87.85,Equity,Common Stock,SBL,CDE,CDE,Loan,BOFA,LOANET,203,3.07,0.803,LIBOR1M,6,4147134.95,4147134.95,4147134.95,20200227,20200227,20200330,20200219,20200110,20200115,Non-Cash,USD,Term,2B
APH,APH,APH,AMPHENOL CORP-CL A,,,,RTY,Electronic Connectors,Information Technology,,,US,GC,AMPHENOL CORP-CL A,APH,APH,APH,76487,87.85,Equity,Common Stock,,CDE,CDE,,BOFA,LOANET,203,,,,,6719382.95,6719382.95,6719382.95,,,,,,,,USD,,2B
APH,APH,APH,AMPHENOL CORP-CL A,,,,RTY,Electronic Connectors,Information Technology,,,US,GC,AMPHENOL CORP-CL A,APH,APH,APH,47207,87.85,Equity,Common Stock,,CDE,CDE,,BOFA,LOANET,203,,,,,4147134.95,4147134.95,4147134.95,,,,,,,,USD,,2B
APH,APH,APH,AMPHENOL CORP-CL A,,,,RTY,Electronic Connectors,Information Technology,,,US,GC,AMPHENOL CORP-CL A,APH,APH,APH,76487,87.85,Equity,Common Stock,SBL,CDE,CDE,Loan,BOFA,LOANET,10058,3.07,0.803,LIBOR1M,6,6719382.95,6719382.95,6719382.95,20200227,20200227,20200330,20200219,20200110,20200115,Non-Cash,USD,Term,2B
APH,APH,APH,AMPHENOL CORP-CL A,,,,RTY,Electronic Connectors,Information Technology,,,US,GC,AMPHENOL CORP-CL A,APH,APH,APH,47207,87.85,Equity,Common Stock,SBL,CDE,CDE,Loan,BOFA,LOANET,10059,3.07,0.803,LIBOR1M,6,4147134.95,4147134.95,4147134.95,20200227,20200227,20200330,20200219,20200110,20200115,Non-Cash,USD,Term,2B
APH,APH,APH,AMPHENOL CORP-CL A,,,,RTY,Electronic Connectors,Information Technology,,,US,GC,AMPHENOL CORP-CL A,APH,APH,APH,1076487,87.85,Equity,Common Stock,SBL,CDE,CDE,Loan,BOFA,LOANET,10058,3.07,0.803,LIBOR1M,6,94569382.95,94569382.95,94569382.95,20200227,20200227,20200330,20200219,20200110,20200115,Non-Cash,USD,Term,2B
APH,APH,APH,AMPHENOL CORP-CL A,,,,RTY,Electronic Connectors,Information Technology,,,US,GC,AMPHENOL CORP-CL A,APH,APH,APH,1047207,87.85,Equity,Common Stock,SBL,CDE,CDE,Loan,BOFA,LOANET,10059,3.07,0.803,LIBOR1M,6,91997134.95,91997134.95,91997134.95,20200227,20200227,20200330,20200219,20200110,20200115,Non-Cash,USD,Term,2B
APLE,APLE,APLE,APPLE HOSPITALITY REIT INC,,,,RTY,REITS-Hotels,Real Estate,,,US,GC,APPLE HOSPITALITY REIT INC,APLE,APLE,APLE,61389,15.77,Equity,Common Stock,Repo,GHI,GHI,Reverse,BOFA,LOANET,980,3.75,0.135,LIBOR3M,4,968104.53,968104.53,968104.53,20200227,20200128,20200320,20200219,20200110,20200115,Non-Cash,USD,Term,2B
APTV,APTV,APTV,APTIV PLC,,,,RTY,Auto/Trk Prts&Equip-Orig,Consumer Discretionary,,,US,GC,APTIV PLC,APTV,APTV,APTV,99790,83.52,Equity,Common Stock,,EFG,EFG,Sell,CPPIB,LOANET,613,0,0,,0,8334460.8,8334460.8,8334460.8,20200227,20200227,,20200219,20200108,20200115,Cash,USD,Term,2B
APY,APY,APY,APERGY CORP,,,,RTY,Oil-Field Services,Energy,,,US,GC,APERGY CORP,APY,APY,APY,90581,26.4,Equity,Common Stock,Repo,JKL,JKL,Reverse,GS,EQUILEND,785,3.35,0.673,FEDOPN,0,2391338.4,2391338.4,2391338.4,20200227,20200128,20200320,20200219,20200108,20200115,Cash,USD,Open,2B
ARD,ARD,ARD,ARDAGH GROUP SA,,,,RTY,Containers-Paper/Plastic,Materials,,,US,GC,ARDAGH GROUP SA,ARD,ARD,ARD,57870,17.34,Equity,Common Stock,,BCD,BCD,,,ION,383,0,0,,0,1003465.8,1003465.8,1003465.8,,,,,,,,USD,,2B
ARE,ARE,ARE,ALEXANDRIA REAL ESTATE EQUIT,,,,RTY,REITS-Office Property,Real Estate,,,US,GC,ALEXANDRIA REAL ESTATE EQUIT,ARE,ARE,ARE,2257,149.41,Equity,Common Stock,SBL,CDE,CDE,Loan,CI,LOANET,180,2.92,0.223,LIBOR1M,4,337218.37,337218.37,337218.37,20200227,20200227,20200323,20200219,20200208,20200215,Cash,USD,Term,2B
ARE,ARE,ARE,ALEXANDRIA REAL ESTATE EQUIT,,,,RTY,REITS-Office Property,Real Estate,,,US,GC,ALEXANDRIA REAL ESTATE EQUIT,ARE,ARE,ARE,2257,149.41,Equity,Common Stock,,CDE,CDE,,CI,LOANET,180,,,,,337218.37,337218.37,337218.37,,,,,,,,USD,,2B
ARE,ARE,ARE,ALEXANDRIA REAL ESTATE EQUIT,,,,RTY,REITS-Office Property,Real Estate,,,US,GC,ALEXANDRIA REAL ESTATE EQUIT,ARE,ARE,ARE,2257,149.41,Equity,Common Stock,SBL,CDE,CDE,Loan,CI,LOANET,10060,2.92,0.223,LIBOR1M,4,337218.37,337218.37,337218.37,20200227,20200227,20200323,20200219,20200208,20200215,Cash,USD,Term,2B
ARE,ARE,ARE,ALEXANDRIA REAL ESTATE EQUIT,,,,RTY,REITS-Office Property,Real Estate,,,US,GC,ALEXANDRIA REAL ESTATE EQUIT,ARE,ARE,ARE,1002257,149.41,Equity,Common Stock,SBL,CDE,CDE,Loan,CI,LOANET,10060,2.92,0.223,LIBOR1M,4,149747218.4,149747218.4,149747218.4,20200227,20200227,20200323,20200219,20200208,20200215,Cash,USD,Term,2B
ARW,ARW,ARW,ARROW ELECTRONICS INC,,,,RTY,Electronic Parts Distrib,Information Technology,,,US,GC,ARROW ELECTRONICS INC,ARW,ARW,ARW,50454,68.89,Equity,Common Stock,SBL,DEF,DEF,Loan,CALSTERS,LOANET,846,3.2,0.962,LIBOR3M,1,3475776.06,3475776.06,3475776.06,20200227,20200227,20200317,20200219,20200308,20200315,Cash,USD,Term,2B
ARW,ARW,ARW,ARROW ELECTRONICS INC,,,,RTY,Electronic Parts Distrib,Information Technology,,,US,GC,ARROW ELECTRONICS INC,ARW,ARW,ARW,50454,68.89,Equity,Common Stock,,DEF,DEF,,CALSTERS,LOANET,846,,,,,3475776.06,3475776.06,3475776.06,,,,,,,,USD,,2B
ARW,ARW,ARW,ARROW ELECTRONICS INC,,,,RTY,Electronic Parts Distrib,Information Technology,,,US,GC,ARROW ELECTRONICS INC,ARW,ARW,ARW,50454,68.89,Equity,Common Stock,SBL,DEF,DEF,Loan,CALSTERS,LOANET,10061,3.2,0.962,LIBOR3M,1,3475776.06,3475776.06,3475776.06,20200227,20200227,20200317,20200219,20200308,20200315,Cash,USD,Term,2B
ARW,ARW,ARW,ARROW ELECTRONICS INC,,,,RTY,Electronic Parts Distrib,Information Technology,,,US,GC,ARROW ELECTRONICS INC,ARW,ARW,ARW,1050454,68.89,Equity,Common Stock,SBL,DEF,DEF,Loan,CALSTERS,LOANET,10061,3.2,0.962,LIBOR3M,1,72365776.06,72365776.06,72365776.06,20200227,20200227,20200317,20200219,20200308,20200315,Cash,USD,Term,2B
ASB,ASB,ASB,ASSOCIATED BANC-CORP,,,,RTY,Commer Banks-Central US,Financials,,,US,GC,ASSOCIATED BANC-CORP,ASB,ASB,ASB,41765,19.44,Equity,Common Stock,Repo,HIJ,HIJ,Repo,BOFA,ION,301,3.35,0.165,LIBOR3M,5,811911.6,811911.6,811911.6,20200227,20200227,20200320,20200219,20200120,20200120,Cash,USD,Term,
ASB,ASB,ASB,ASSOCIATED BANC-CORP,,,,RTY,Commer Banks-Central US,Financials,,,US,GC,ASSOCIATED BANC-CORP,ASB,ASB,ASB,41765,19.44,Equity,Common Stock,,HIJ,HIJ,,BOFA,ION,301,,,,,811911.6,811911.6,811911.6,,,,,,,,USD,,
ASH,ASH,ASH,ASHLAND GLOBAL HOLDINGS INC,,,,RTY,Chemicals-Specialty,Materials,,,US,GC,ASHLAND GLOBAL HOLDINGS INC,ASH,ASH,ASH,94898,72.77,Equity,Common Stock,Repo,ABC,ABC,Repo,GIC,LOANET,891,2.16,0.382,LIBOR1M,2,6905727.46,6905727.46,6905727.46,20200227,20200227,20200317,20200219,20200308,20200315,Cash,USD,Term,2B
ASH,ASH,ASH,ASHLAND GLOBAL HOLDINGS INC,,,,RTY,Chemicals-Specialty,Materials,,,US,GC,ASHLAND GLOBAL HOLDINGS INC,ASH,ASH,ASH,94898,72.77,Equity,Common Stock,,ABC,ABC,,GIC,LOANET,891,,,,,6905727.46,6905727.46,6905727.46,,,,,,,,USD,,2B
ASH,ASH,ASH,ASHLAND GLOBAL HOLDINGS INC,,,,RTY,Chemicals-Specialty,Materials,,,US,GC,ASHLAND GLOBAL HOLDINGS INC,ASH,ASH,ASH,15438,72.77,Equity,Common Stock,,ABC,ABC,,GIC,LOANET,891,,,,,1123423.26,1123423.26,1123423.26,,,,,,,,USD,,2B
ASH,ASH,ASH,ASHLAND GLOBAL HOLDINGS INC,,,,RTY,Chemicals-Specialty,Materials,,,US,GC,ASHLAND GLOBAL HOLDINGS INC,ASH,ASH,ASH,15438,72.77,Equity,Common Stock,Repo,ABC,ABC,Repo,GIC,LOANET,891,2.16,0.382,LIBOR1M,2,1123423.26,1123423.26,1123423.26,20200227,20200227,20200317,20200219,20200308,20200315,Cash,USD,Term,2B
ATH,,,ATHENE HOLDING LTD-CLASS A,,,,RTY,Life/Health Insurance,Financials,,,US,GC,ATHENE HOLDING LTD-CLASS A,,,,84951,39.31,Equity,Common Stock,Repo,FGH,FGH,Reverse,CALPERS,LOANET,576,2.62,0.217,LIBOR1M,1,3339423.81,3339423.81,3339423.81,20200227,20200227,20200523,20200219,20200508,20200515,Non-Cash,USD,Term,2B
ATO,ATO,ATO,ATMOS ENERGY CORP,,,,RTY,Gas-Distribution,Utilities,,,US,GC,ATMOS ENERGY CORP,ATO,ATO,ATO,80518,111.2,Equity,Common Stock,Repo,DEF,DEF,Reverse,CALPERS,LOANET,612,3.04,0.629,LIBOR3M,1,8953601.6,8953601.6,8953601.6,20200227,20200227,20200323,20200219,20200208,20200215,Non-Cash,USD,Term,2B
ATR,ATR,ATR,APTARGROUP INC,,,,RTY,Miscellaneous Manufactur,Materials,,,US,GC,APTARGROUP INC,ATR,ATR,ATR,77512,120.54,Equity,Common Stock,SBL,JKL,JKL,Borrow,HOOPP,LOANET,676,3.6,0.274,LIBOR1M,0,"9,343,296.48",9343296.48,9343296.48,20200227,20200227,20200317,20200219,20200308,20200315,Cash,USD,Term,2B
ATR,ATR,ATR,APTARGROUP INC,,,,RTY,Miscellaneous Manufactur,Materials,,,US,GC,APTARGROUP INC,ATR,ATR,ATR,85044,120.54,Equity,Common Stock,SBL,JKL,JKL,Borrow,HOOPP,LOANET,676,3.6,0.274,LIBOR1M,0,"10,251,203.76",10251203.76,10251203.76,20200227,20200227,20200317,20200219,20200308,20200315,Cash,USD,Term,2B
ATUS,ATUS,ATUS,ALTICE USA INC- A,,,,RTY,Cable/Satellite TV,Communication Services,,,US,GC,ALTICE USA INC- A,ATUS,ATUS,ATUS,50273,27.7,Equity,Common Stock,Repo,IJK,IJK,Reverse,CPPIB,LOANET,638,2.89,0.989,LIBOR3M,0,1392562.1,1392562.1,1392562.1,20200227,20200227,20200320,20200219,20200120,20200120,Non-Cash,USD,Term,2B
ATVI,ATVI,ATVI,ACTIVISION BLIZZARD INC,,,,RTY,Entertainment Software,Communication Services,,,US,GC,ACTIVISION BLIZZARD INC,ATVI,ATVI,ATVI,42094,49.08,Equity,Common Stock,Repo,EFG,EFG,Reverse,CPPIB,LOANET,111,2.14,0.165,FEDOPN,1,2065973.52,2065973.52,2065973.52,20200227,20200128,20200320,20200219,20200110,20200115,Cash,USD,Term,2B
ATVI,ATVI,ATVI,ACTIVISION BLIZZARD INC,,,,RTY,Entertainment Software,Communication Services,,,US,GC,ACTIVISION BLIZZARD INC,ATVI,ATVI,ATVI,93583,49.08,Equity,Common Stock,Repo,EFG,EFG,Reverse,CPPIB,LOANET,111,2.14,0.165,FEDOPN,1,4593053.64,4593053.64,4593053.64,20200227,20200128,20200320,20200219,20200110,20200115,Cash,USD,Term,2B
AVGO,AVGO,AVGO,BROADCOM INC,,,,RTY,Electronic Compo-Semicon,Information Technology,,,US,GC,BROADCOM INC,AVGO,AVGO,AVGO,24228,287.62,Equity,Common Stock,,HIJ,HIJ,,,LOANET,41,0,0,,0,6968457.36,6968457.36,6968457.36,,,,,,,,USD,,2B
AVT,AVT,AVT,AVNET INC,,,,RTY,Electronic Parts Distrib,Information Technology,,,US,GC,AVNET INC,AVT,AVT,AVT,48472,42.21,Equity,Common Stock,,DEF,DEF,,,LOANET,792,0,0,,0,2046003.12,2046003.12,2046003.12,,,,,,,,USD,,2B
AVY,AVY,AVY,AVERY DENNISON CORP,,,,RTY,Office Supplies&Forms,Materials,,,US,GC,AVERY DENNISON CORP,AVY,AVY,AVY,5869,114.95,Equity,Common Stock,,GHI,GHI,,,LOANET,793,0,0,,0,674641.55,674641.55,674641.55,,,,,,,,USD,,2B
AWI,AWI,AWI,ARMSTRONG WORLD INDUSTRIES,,,,RTY,Bldg&Construct Prod-Misc,Industrials,,,US,HTB,ARMSTRONG WORLD INDUSTRIES,AWI,AWI,AWI,79977,94.88,Equity,Common Stock,,IJK,IJK,,,EQUILEND,939,0,0,,0,7588217.76,7588217.76,7588217.76,,,,,,,,USD,,2B
AWK,AWK,AWK,AMERICAN WATER WORKS CO INC,,,,RTY,Water,Utilities,,,US,GC,AMERICAN WATER WORKS CO INC,AWK,AWK,AWK,84184,124.7,Equity,Common Stock,,HIJ,HIJ,,,LOANET,345,0,0,,0,10497744.8,10497744.8,10497744.8,,,,,,,,USD,,2B
AXP,AXP,AXP,AMERICAN EXPRESS CO,,,,RTY,Finance-Credit Card,Financials,,,US,GC,AMERICAN EXPRESS CO,AXP,AXP,AXP,16934,122.27,Equity,Common Stock,,JKL,JKL,,,LOANET,357,0,0,,0,2070520.18,2070520.18,2070520.18,,,,,,,,USD,,2B
AYI,AYI,AYI,ACUITY BRANDS INC,,,,RTY,Lighting Products&Sys,Industrials,,,US,HTB,ACUITY BRANDS INC,AYI,AYI,AYI,15952,125.55,Equity,Common Stock,,BCD,BCD,,,EQUILEND,715,0,0,,0,2002773.6,2002773.6,2002773.6,,,,,,,,USD,,2B
AYI,AYI,AYI,ACUITY BRANDS INC,,,,RTY,Lighting Products&Sys,Industrials,,,US,HTB,ACUITY BRANDS INC,AYI,AYI,AYI,71480,125.55,Equity,Common Stock,,BCD,BCD,,,EQUILEND,715,0,0,,0,8974314,8974314,8974314,,,,,,,,USD,,2B
AYX,AYX,AYX,ALTERYX INC - CLASS A,,,,RTY,Enterprise Software/Serv,Information Technology,,,US,GC,ALTERYX INC - CLASS A,AYX,AYX,AYX,80472,142.3,Equity,Common Stock,SBL,JKL,JKL,Loan,CALPERS,ION,285,2.37,0.283,LIBOR1M,4,11451165.6,11451165.6,11451165.6,20200227,20200128,20200320,20200219,20200110,20200115,Cash,USD,Term,2B
AYX,AYX,AYX,ALTERYX INC - CLASS A,,,,RTY,Enterprise Software/Serv,Information Technology,,,US,GC,ALTERYX INC - CLASS A,AYX,AYX,AYX,80472,142.3,Equity,Common Stock,,JKL,JKL,,CALPERS,ION,285,,,,,11451165.6,11451165.6,11451165.6,,,,,,,,USD,,2B
AYX,AYX,AYX,ALTERYX INC - CLASS A,,,,RTY,Enterprise Software/Serv,Information Technology,,,US,GC,ALTERYX INC - CLASS A,AYX,AYX,AYX,80472,142.3,Equity,Common Stock,SBL,JKL,JKL,Loan,CALPERS,ION,10062,2.37,0.283,LIBOR1M,4,11451165.6,11451165.6,11451165.6,20200227,20200128,20200320,20200219,20200110,20200115,Cash,USD,Term,2B
AYX,AYX,AYX,ALTERYX INC - CLASS A,,,,RTY,Enterprise Software/Serv,Information Technology,,,US,GC,ALTERYX INC - CLASS A,AYX,AYX,AYX,1080472,142.3,Equity,Common Stock,SBL,JKL,JKL,Loan,CALPERS,ION,10062,2.37,0.283,LIBOR1M,4,153751165.6,153751165.6,153751165.6,20200227,20200128,20200320,20200219,20200110,20200115,Cash,USD,Term,2B
AZO,AZO,AZO,AUTOZONE INC,,,,RTY,Retail-Auto Parts,Consumer Discretionary,,,US,GC,AUTOZONE INC,AZO,AZO,AZO,30307,1081.55,Equity,Common Stock,SBL,IJK,IJK,Borrow,CI,ION,319,3.36,0.428,LIBOR3M,4,32778535.85,32778535.85,32778535.85,20200227,20200227,20200320,20200219,20200120,20200120,Non-Cash,USD,Term,2B
